1, 3036
2, 3704
3, 5526
4, 6866
5, 8034
6, 8962
7, 9620
8, 9900
9, 9938
10, 9810
11, 9588
12, 8778
13, 8350
14, 7808
15, 7002
16, 6332
17, 5708
18, 5194
19, 4668
20, 4242
21, 3536
22, 3308
23, 2952
24, 2572
25, 2254
26, 1972
27, 1666
28, 1526
29, 1244
30, 1078
31, 1026
32, 966
33, 688
34, 632
35, 562
36, 454
37, 446
38, 310
39, 290
40, 298
41, 240
42, 202
43, 170
44, 102
45, 124
46, 100
47, 118
48, 68
49, 72
50, 78
51, 44
52, 60
53, 34
54, 26
55, 32
56, 30
57, 18
58, 8
59, 20
60, 16
61, 12
62, 8
63, 6
64, 6
65, 14
66, 10
67, 8
68, 2
69, 8
70, 6
71, 4
72, 2
73, 2
74, 6
75, 2
76, 2
77, 2
81, 4
83, 2
86, 2
94, 2
97, 2
