0, 5
1, 10
2, 14
3, 19
4, 21
5, 26
6, 31
7, 37
8, 38
9, 40
10, 44
11, 46
12, 51
13, 54
14, 59
15, 61
16, 65
17, 73
18, 75
19, 84
20, 86
21, 91
22, 96
23, 97
24, 100
25, 104
26, 108
27, 110
28, 114
29, 117
30, 119
31, 121
32, 129
33, 134
34, 136
35, 139
36, 142
37, 147
38, 153
39, 156
40, 157
41, 159
42, 163
43, 164
44, 170
45, 171
46, 175
47, 180
48, 184
49, 186
50, 188
51, 192
52, 198
53, 201
54, 203
55, 205
56, 208
57, 210
58, 213
59, 216
60, 220
61, 222
62, 225
63, 229
64, 234
65, 235
66, 237
67, 240
68, 244
69, 246
70, 249
71, 256
72, 262
73, 266
74, 268
75, 272
76, 279
77, 284
78, 288
79, 297
80, 298
81, 303
82, 308
83, 316
84, 317
85, 320
86, 327
87, 331
88, 332
89, 336
90, 341
91, 343
92, 348
93, 352
94, 356
95, 361
96, 362
97, 367
98, 369
99, 373
100, 377
101, 379
102, 384
103, 388
104, 391
105, 395
106, 400
107, 402
108, 407
109, 412
110, 418
111, 425
112, 429
113, 434
114, 437
115, 442
116, 446
117, 447
118, 452
119, 453
120, 458
121, 461
122, 463
123, 464
124, 466
125, 469
126, 474
127, 478
128, 483
129, 490
130, 494
131, 496
132, 498
133, 502
134, 506
135, 509
136, 513
137, 517
138, 520
139, 524
140, 530
141, 535
142, 539
143, 540
144, 541
145, 548
146, 551
147, 556
148, 562
149, 564
150, 571
151, 575
152, 579
153, 585
154, 589
155, 597
156, 603
157, 607
158, 611
159, 613
160, 616
161, 623
162, 625
163, 629
164, 633
165, 636
166, 639
167, 643
168, 649
169, 656
170, 660
171, 666
172, 674
173, 676
174, 678
175, 682
176, 687
177, 691
178, 695
179, 699
180, 703
181, 706
182, 713
183, 717
184, 724
185, 724
186, 729
187, 729
188, 731
189, 737
190, 741
191, 742
192, 744
193, 746
194, 751
195, 759
196, 761
197, 764
198, 768
199, 773
200, 773
201, 771
202, 771
203, 771
204, 772
205, 771
206, 767
207, 768
208, 767
209, 773
210, 775
211, 777
212, 773
213, 772
214, 770
215, 771
216, 772
217, 765
218, 771
219, 765
220, 767
221, 767
222, 764
223, 767
224, 768
225, 765
226, 765
227, 767
228, 765
229, 763
230, 763
231, 766
232, 762
233, 760
234, 761
235, 761
236, 764
237, 763
238, 758
239, 760
240, 762
241, 765
242, 765
243, 768
244, 764
245, 770
246, 768
247, 766
248, 767
249, 768
250, 771
251, 770
252, 768
253, 767
254, 770
255, 774
256, 775
257, 774
258, 773
259, 776
260, 774
261, 776
262, 779
263, 780
264, 781
265, 786
266, 793
267, 793
268, 790
269, 795
270, 797
271, 792
272, 789
273, 787
274, 789
275, 787
276, 784
277, 781
278, 783
279, 780
280, 780
281, 779
282, 776
283, 774
284, 776
285, 780
286, 775
287, 774
288, 776
289, 777
290, 776
291, 776
292, 775
293, 777
294, 775
295, 776
296, 781
297, 779
298, 780
299, 777
300, 778
301, 778
302, 776
303, 779
304, 781
305, 781
306, 776
307, 778
308, 778
309, 773
310, 772
311, 766
312, 771
313, 767
314, 771
315, 770
316, 770
317, 771
318, 771
319, 777
320, 774
321, 781
322, 782
323, 785
324, 785
325, 784
326, 782
327, 783
328, 780
329, 781
330, 780
331, 781
332, 783
333, 784
334, 782
335, 783
336, 782
337, 784
338, 784
339, 783
340, 785
341, 785
342, 791
343, 795
344, 795
345, 792
346, 793
347, 795
348, 793
349, 794
350, 791
351, 791
352, 793
353, 794
354, 797
355, 792
356, 791
357, 789
358, 790
359, 791
360, 791
361, 788
362, 790
363, 789
364, 788
365, 793
366, 794
367, 795
368, 794
369, 793
370, 792
371, 789
372, 784
373, 785
374, 789
375, 793
376, 790
377, 793
378, 792
379, 791
380, 791
381, 790
382, 789
383, 787
384, 785
385, 788
386, 783
387, 787
388, 790
389, 788
390, 792
391, 796
392, 801
393, 804
394, 805
395, 802
396, 804
397, 809
398, 810
399, 814
400, 816
401, 817
402, 816
403, 811
404, 812
405, 811
406, 816
407, 813
408, 819
409, 815
410, 816
411, 813
412, 820
413, 823
414, 826
415, 827
416, 825
417, 827
