0, 15
1, 27
2, 30
3, 29
4, 41
5, 54
6, 51
7, 47
8, 39
9, 42
10, 51
11, 47
12, 42
13, 36
14, 43
15, 45
16, 43
17, 39
18, 42
19, 43
20, 44
21, 47
22, 45
23, 48
24, 43
25, 32
26, 34
27, 39
28, 35
29, 37
30, 41
31, 42
32, 45
33, 39
34, 38
35, 34
36, 36
37, 40
38, 34
39, 41
40, 39
41, 35
42, 32
43, 31
44, 31
45, 37
46, 38
47, 37
48, 36
49, 36
50, 38
51, 41
52, 40
53, 34
54, 41
55, 45
56, 45
57, 38
58, 28
59, 36
60, 37
61, 43
62, 47
63, 41
64, 40
65, 41
66, 45
67, 41
68, 38
69, 30
70, 32
71, 37
72, 44
73, 45
74, 48
75, 44
76, 32
77, 24
78, 27
79, 37
80, 41
81, 44
82, 38
83, 43
84, 46
85, 41
86, 34
87, 36
88, 35
89, 31
90, 39
91, 44
92, 48
93, 46
94, 40
95, 40
96, 37
97, 44
98, 50
99, 45
100, 46
101, 45
102, 44
103, 36
104, 40
105, 42
106, 47
107, 48
108, 49
109, 43
110, 40
111, 36
112, 31
113, 36
114, 38
115, 29
116, 35
117, 35
118, 40
119, 34
120, 36
121, 33
122, 35
123, 31
124, 40
125, 41
126, 42
127, 45
128, 38
129, 35
130, 35
131, 38
132, 35
133, 47
134, 44
135, 41
136, 45
137, 41
138, 47
139, 49
140, 51
141, 40
142, 37
143, 35
144, 40
145, 39
146, 47
147, 46
148, 41
149, 38
150, 50
151, 47
152, 48
153, 36
154, 38
155, 36
156, 38
157, 40
158, 37
159, 43
160, 40
161, 57
162, 43
163, 39
164, 38
165, 46
166, 45
167, 40
168, 37
169, 47
170, 48
171, 41
172, 43
173, 39
174, 41
175, 38
176, 36
177, 39
178, 45
179, 53
180, 41
181, 33
182, 38
183, 39
184, 30
185, 27
186, 31
187, 44
188, 42
189, 39
190, 30
191, 30
192, 34
193, 30
194, 33
195, 34
196, 44
197, 36
198, 31
199, 41
200, 50
201, 50
202, 47
203, 40
204, 42
205, 34
206, 33
207, 34
208, 40
209, 42
210, 38
211, 45
212, 46
213, 41
214, 38
215, 37
216, 43
217, 49
218, 41
219, 43
220, 44
221, 37
222, 35
223, 40
224, 36
225, 40
226, 41
227, 34
228, 39
229, 41
230, 41
231, 38
232, 34
233, 37
234, 40
235, 37
236, 36
237, 39
238, 38
239, 36
240, 45
241, 48
242, 52
243, 51
244, 48
245, 41
246, 36
247, 39
248, 40
249, 36
250, 41
251, 45
252, 53
253, 54
254, 47
255, 39
256, 42
257, 40
258, 37
259, 44
260, 48
261, 58
262, 54
263, 50
264, 43
265, 41
266, 46
267, 50
268, 42
269, 31
270, 34
271, 39
272, 41
273, 44
274, 39
275, 34
276, 39
277, 38
278, 38
279, 40
280, 46
281, 45
282, 45
283, 38
284, 32
285, 34
286, 45
287, 54
288, 50
289, 44
290, 34
291, 41
292, 44
293, 48
294, 38
295, 34
296, 36
297, 40
298, 48
299, 45
300, 45
301, 41
302, 34
303, 37
304, 39
305, 47
306, 45
307, 38
308, 39
309, 39
310, 36
311, 38
312, 34
313, 39
314, 39
315, 31
316, 34
317, 43
318, 44
319, 48
320, 44
321, 49
322, 48
323, 44
324, 40
325, 36
326, 34
327, 43
328, 38
329, 31
330, 30
331, 37
332, 33
333, 35
334, 39
335, 41
336, 40
337, 40
338, 37
339, 38
340, 35
341, 35
342, 38
343, 39
344, 36
345, 42
346, 41
347, 39
348, 43
349, 45
350, 44
351, 36
352, 38
353, 43
354, 42
355, 41
356, 39
357, 46
358, 40
359, 39
360, 41
361, 31
362, 30
363, 32
364, 30
365, 33
366, 38
367, 36
368, 39
369, 41
370, 49
371, 43
372, 33
373, 34
374, 40
375, 42
376, 39
377, 35
378, 34
379, 34
380, 43
381, 44
382, 45
383, 45
384, 44
385, 45
386, 42
387, 38
388, 41
389, 45
390, 42
391, 43
392, 38
393, 37
394, 39
395, 35
396, 42
397, 41
398, 37
399, 42
400, 49
401, 40
402, 37
403, 36
404, 47
405, 47
406, 46
407, 49
408, 44
409, 41
410, 37
411, 39
412, 42
413, 47
414, 46
415, 50
416, 47
417, 44
418, 45
419, 40
420, 31
421, 31
422, 41
423, 43
424, 40
425, 35
426, 46
427, 42
428, 46
429, 45
430, 38
431, 45
432, 49
433, 46
434, 41
435, 39
436, 46
437, 42
438, 40
439, 48
440, 47
441, 38
442, 45
443, 47
444, 53
445, 47
446, 44
447, 32
448, 31
449, 31
450, 35
451, 38
452, 41
453, 50
454, 53
455, 48
456, 58
457, 49
458, 34
459, 37
460, 35
461, 32
462, 36
463, 42
464, 39
465, 38
466, 40
467, 48
468, 39
469, 38
470, 36
471, 40
472, 43
