0, 5
1, 9
2, 12
3, 17
4, 19
5, 25
6, 29
7, 34
8, 40
9, 47
10, 47
11, 50
12, 50
13, 49
14, 54
15, 53
16, 53
17, 49
18, 48
19, 47
20, 45
21, 41
22, 46
23, 44
24, 41
25, 37
26, 39
27, 44
28, 41
29, 38
30, 38
31, 39
32, 33
33, 36
34, 39
35, 42
36, 41
37, 38
38, 42
39, 39
40, 43
41, 42
42, 42
43, 43
44, 39
45, 36
46, 34
47, 35
48, 33
49, 39
50, 33
51, 36
52, 41
53, 36
54, 35
55, 39
56, 42
57, 41
58, 42
59, 37
60, 41
61, 39
62, 35
63, 38
64, 41
65, 40
66, 41
67, 41
68, 37
69, 41
70, 43
71, 40
72, 44
73, 43
74, 44
75, 42
76, 38
77, 41
78, 41
79, 37
80, 36
81, 41
82, 37
83, 38
84, 37
85, 36
86, 35
87, 34
88, 36
89, 40
90, 36
91, 35
92, 34
93, 34
94, 35
95, 40
96, 45
97, 47
98, 49
99, 47
100, 47
101, 47
102, 48
103, 51
104, 49
105, 46
106, 44
107, 41
108, 41
109, 43
110, 42
111, 41
112, 39
113, 37
114, 41
115, 42
116, 45
117, 48
118, 50
119, 49
120, 52
121, 53
122, 57
123, 59
124, 57
125, 57
126, 53
127, 50
128, 47
129, 44
130, 45
131, 43
132, 45
133, 43
134, 42
135, 42
136, 42
137, 50
138, 54
139, 56
140, 59
141, 56
142, 52
143, 52
144, 49
145, 51
146, 55
147, 49
148, 44
149, 48
150, 43
151, 53
152, 54
153, 54
154, 57
155, 59
156, 56
157, 52
158, 53
159, 46
160, 45
161, 38
162, 38
163, 35
164, 32
165, 27
166, 24
167, 28
168, 25
169, 29
170, 32
171, 33
172, 31
173, 36
174, 34
175, 32
176, 32
177, 30
178, 33
179, 30
180, 29
181, 28
182, 31
183, 24
184, 28
185, 27
186, 33
187, 32
188, 32
189, 35
190, 37
191, 35
192, 33
193, 38
194, 43
195, 50
196, 43
197, 44
198, 43
199, 44
200, 41
201, 44
202, 44
203, 43
204, 41
205, 35
206, 36
207, 37
208, 38
209, 35
210, 36
211, 38
212, 40
213, 41
214, 42
215, 45
216, 47
217, 51
218, 51
219, 53
220, 57
221, 53
222, 52
223, 54
224, 54
225, 55
226, 55
227, 51
228, 54
229, 51
230, 46
231, 49
232, 49
233, 44
234, 37
235, 34
236, 32
237, 30
238, 26
239, 29
240, 32
241, 30
242, 30
243, 31
244, 35
245, 35
246, 36
247, 38
248, 38
249, 37
250, 34
251, 34
252, 33
253, 35
254, 31
255, 32
256, 35
257, 32
258, 30
259, 29
260, 30
261, 32
262, 32
263, 33
264, 35
265, 33
266, 29
267, 31
268, 38
269, 41
270, 44
271, 46
272, 46
273, 44
274, 46
275, 47
276, 49
277, 46
278, 41
279, 38
280, 35
281, 31
282, 34
283, 37
284, 35
285, 38
286, 36
287, 36
288, 38
289, 38
290, 38
291, 41
292, 37
293, 32
294, 34
295, 32
296, 33
297, 35
298, 32
299, 32
300, 36
301, 38
302, 38
303, 39
304, 42
305, 42
306, 43
307, 44
308, 45
309, 49
310, 47
311, 44
312, 45
313, 44
314, 44
315, 45
316, 44
317, 46
318, 46
319, 46
320, 43
321, 40
322, 41
323, 39
324, 36
325, 34
326, 36
327, 35
328, 34
329, 33
330, 35
331, 37
332, 39
333, 40
334, 39
335, 41
336, 43
337, 41
338, 43
339, 44
340, 43
341, 43
342, 40
343, 46
344, 46
345, 45
346, 44
347, 43
348, 46
349, 42
350, 40
351, 41
352, 41
353, 40
354, 40
355, 43
356, 40
357, 43
358, 41
359, 45
360, 45
361, 47
362, 47
363, 45
364, 42
365, 44
366, 43
367, 39
368, 36
369, 33
370, 34
371, 33
372, 37
373, 38
374, 43
375, 36
376, 37
377, 40
378, 41
379, 44
380, 43
381, 39
382, 33
383, 34
384, 32
385, 36
386, 39
387, 37
388, 37
389, 37
390, 40
391, 40
392, 45
393, 43
394, 44
395, 44
396, 43
397, 47
398, 48
399, 46
400, 47
401, 47
402, 43
403, 41
404, 44
405, 42
406, 39
407, 41
408, 40
409, 39
410, 35
411, 39
412, 42
413, 45
414, 43
415, 42
416, 41
417, 33
418, 35
419, 37
420, 38
421, 34
422, 33
423, 31
424, 30
425, 36
426, 39
427, 45
428, 46
429, 44
430, 47
431, 48
432, 47
433, 46
434, 43
435, 37
436, 36
437, 34
438, 32
439, 34
440, 30
441, 29
442, 28
443, 29
444, 33
445, 38
446, 42
