0, 6
1, 15
2, 25
3, 31
4, 33
5, 42
6, 44
7, 48
8, 55
9, 60
10, 68
11, 78
12, 86
13, 95
14, 99
15, 114
16, 122
17, 131
18, 138
19, 145
20, 155
21, 164
22, 171
23, 184
24, 190
25, 199
26, 210
27, 220
28, 236
29, 243
30, 251
31, 258
32, 269
33, 278
34, 286
35, 292
36, 297
37, 305
38, 313
39, 318
40, 325
41, 330
42, 340
43, 352
44, 362
45, 369
46, 379
47, 388
48, 396
49, 410
50, 418
51, 424
52, 430
53, 441
54, 452
55, 457
56, 461
57, 468
58, 474
59, 482
60, 488
61, 495
62, 506
63, 510
64, 521
65, 526
66, 534
67, 542
68, 554
69, 556
70, 564
71, 569
72, 584
73, 594
74, 601
75, 606
76, 619
77, 620
78, 630
79, 639
80, 648
81, 653
82, 657
83, 664
84, 667
85, 676
86, 689
87, 701
88, 709
89, 715
90, 721
91, 728
92, 732
93, 738
94, 743
95, 753
96, 763
97, 770
98, 779
99, 786
100, 785
101, 779
102, 779
103, 776
104, 781
105, 781
106, 783
107, 791
108, 788
109, 788
110, 787
111, 786
112, 784
113, 785
114, 788
115, 780
116, 782
117, 779
118, 780
119, 779
120, 774
121, 773
122, 774
123, 765
124, 767
125, 766
126, 761
127, 759
128, 750
129, 755
130, 755
131, 755
132, 749
133, 748
134, 746
135, 747
136, 751
137, 748
138, 745
139, 751
140, 752
141, 757
142, 754
143, 749
144, 750
145, 748
146, 744
147, 742
148, 742
149, 737
150, 741
151, 745
152, 747
153, 744
154, 736
155, 739
156, 747
157, 745
158, 743
159, 741
160, 741
161, 740
162, 738
163, 738
164, 736
165, 746
166, 743
167, 744
168, 737
169, 744
170, 752
171, 755
172, 743
173, 739
174, 737
175, 733
176, 728
177, 733
178, 728
179, 722
180, 722
181, 722
182, 724
183, 727
184, 733
185, 730
186, 722
187, 713
188, 709
189, 708
190, 708
191, 709
192, 713
193, 713
194, 713
195, 709
196, 708
197, 707
198, 706
199, 704
200, 706
201, 713
202, 707
203, 711
204, 719
205, 718
206, 727
207, 723
208, 729
209, 726
210, 733
211, 729
212, 731
213, 733
214, 734
215, 735
216, 732
217, 732
218, 738
219, 743
220, 745
221, 747
222, 754
223, 750
224, 748
225, 747
226, 748
227, 750
228, 751
229, 742
230, 741
231, 744
232, 749
233, 749
234, 750
235, 752
236, 752
237, 756
238, 762
239, 759
240, 756
241, 755
242, 758
243, 758
244, 754
245, 754
246, 759
247, 761
248, 763
249, 766
250, 765
251, 761
252, 759
253, 760
254, 768
255, 766
256, 762
257, 767
258, 769
259, 773
260, 773
261, 775
262, 770
263, 773
264, 770
265, 770
266, 770
267, 770
268, 772
269, 777
270, 769
271, 770
272, 775
273, 775
274, 781
275, 788
276, 790
277, 788
278, 787
279, 798
280, 798
281, 802
282, 806
283, 803
284, 798
285, 798
286, 802
287, 809
288, 817
289, 819
290, 817
291, 816
292, 813
293, 813
294, 815
295, 814
296, 812
297, 815
298, 813
299, 818
300, 817
301, 821
302, 830
303, 836
304, 827
305, 825
306, 816
307, 820
308, 814
309, 815
310, 808
311, 816
312, 818
313, 818
314, 813
315, 814
316, 817
317, 824
318, 815
319, 810
320, 807
321, 805
322, 802
323, 807
324, 806
325, 807
326, 807
327, 806
328, 805
329, 808
330, 807
331, 804
332, 802
333, 797
334, 797
335, 792
336, 798
337, 798
338, 795
339, 795
340, 801
341, 796
342, 790
343, 793
344, 792
345, 798
346, 796
347, 797
348, 798
349, 794
350, 792
351, 789
352, 794
353, 790
354, 786
355, 790
356, 787
357, 785
358, 788
359, 782
360, 783
361, 788
362, 794
363, 797
364, 801
365, 796
366, 807
367, 807
368, 811
369, 812
370, 816
371, 821
372, 824
373, 830
374, 822
375, 818
376, 815
377, 822
378, 828
379, 821
380, 817
381, 814
382, 807
383, 807
384, 808
385, 811
386, 809
387, 807
388, 800
389, 798
390, 806
391, 806
392, 809
393, 815
394, 810
395, 818
396, 819
397, 818
398, 821
399, 819
400, 817
401, 809
402, 806
403, 799
404, 801
405, 806
406, 810
407, 804
408, 806
409, 813
410, 820
411, 813
412, 811
413, 805
414, 809
415, 812
416, 813
417, 805
418, 808
419, 812
420, 814
421, 811
422, 809
423, 811
424, 815
425, 813
426, 814
427, 810
428, 815
429, 818
430, 825
431, 824
432, 821
433, 823
434, 822
435, 824
436, 815
437, 813
438, 810
439, 810
440, 808
441, 807
442, 813
443, 809
444, 817
445, 814
446, 812
447, 807
448, 802
449, 809
450, 807
451, 811
452, 806
453, 810
454, 810
455, 807
456, 808
457, 810
458, 810
459, 815
460, 815
461, 806
462, 802
463, 811
464, 814
465, 810
466, 801
467, 801
468, 798
469, 790
470, 790
471, 787
472, 787
473, 780
474, 786
475, 785
476, 785
477, 786
478, 783
479, 780
480, 786
481, 785
482, 789
483, 788
484, 786
485, 784
486, 781
487, 780
488, 784
489, 790
490, 787
491, 784
492, 786
493, 783
494, 792
495, 787
496, 787
497, 786
498, 787
499, 788
500, 791
501, 792
502, 789
503, 793
504, 793
505, 788
506, 798
507, 800
508, 804
509, 802
510, 796
511, 798
512, 797
513, 800
514, 799
515, 794
516, 790
517, 797
518, 797
519, 797
520, 800
521, 803
522, 799
523, 800
524, 797
525, 793
526, 793
527, 797
528, 790
529, 789
530, 786
531, 784
532, 785
533, 790
534, 794
535, 793
536, 792
537, 794
538, 798
539, 797
540, 798
541, 804
542, 803
543, 801
544, 795
545, 797
546, 795
547, 801
548, 799
549, 791
550, 792
551, 788
552, 790
553, 788
554, 799
555, 798
556, 796
557, 797
558, 798
559, 794
560, 795
561, 795
562, 803
563, 791
564, 784
565, 783
566, 782
567, 783
568, 781
569, 781
570, 778
571, 778
572, 769
573, 770
574, 768
575, 776
576, 774
577, 768
578, 769
579, 771
580, 772
581, 779
582, 776
583, 776
584, 778
585, 778
586, 789
587, 788
588, 780
589, 778
590, 779
591, 785
592, 784
593, 782
594, 778
595, 776
596, 772
597, 774
598, 770
599, 767
600, 774
601, 772
602, 778
603, 781
604, 781
605, 779
606, 764
607, 763
608, 762
609, 763
610, 760
611, 762
612, 764
613, 767
614, 769
615, 773
616, 771
617, 769
618, 773
619, 767
620, 765
621, 767
622, 776
623, 773
624, 775
625, 788
626, 788
627, 791
628, 792
629, 798
630, 799
631, 799
632, 799
633, 796
634, 795
635, 796
636, 800
637, 797
638, 796
639, 801
640, 797
641, 797
642, 796
643, 796
644, 797
